fname,dialogue,summary,topic
train_8811,"#person1#: 이봐,  오늘 테니스  갈래? #person2#: 미안, 못 가. 일하러 가야 하고, 학교에서 제이크랑 매디를 데리고 와서 간식을 만들어 줘야 해. 그리고 제이크를 축구 연습장으로, 매디를 댄스 수업으로 데려가야 해. #person1#: 너 피곤해 보여. 아이들 돌보는 일을 도와줄 보모를 고용하는 건 어때? 아이들을 데리고 방과 후 활동에 참여시키고, 집안일이나 심부름도 도와줄 수 있을 거야. #person2#: 음, 잘 모르겠어... 좋은 보모를 찾기가 어려워. 그녀의 이전 경력, 부여할 책임, 아이들과의 상호작용  고려해야 해. 하지만 도와줄 사람이 있으면 좋겠어. #person1#: 꼭 고려해봐야 할 것 같아! 이렇게 하면 너무 바쁜 일정을 조절할 수 있고, 저녁에도 아이들과 시간을 보낼 수 있어. 내 이웃에게 일했던 아미라는 좋은 보모를 소개해줄게. 그들이 이사 가기 전에 일했었어. 아주 책임감이 강하고, 요리도 잘하고, 아이들과 잘 지내. #person2#: 오, 좋네. 고마워, 그레이스. 그녀의  좀 줄 수 있을까? 다니엘과 상의해보고 내일 그녀에게 전화할게. 이렇게 하면 매일 피곤하지 않을 수도 있고, 다니엘과 가끔은 데이트도 할 수 있을지도 몰라.","  아이들 돌보는 일로 바빠서 그레이스와 테니스를  갈 수 없다고 말한다. 그레이스는 그녀의 부담을 줄여줄 보모를 고용하는 것을 추천하고, 좋은 보모를 소개한다.",보모 추천
train_8812,"#person1#: 저,  좀 자를게요. #person2#: 예약하셨나요? #person1#: 아니요, 안 했어요. 오늘은 꽤 바쁘신 것 같네요. 자리가 있나요? #person2#: 네, 있습니다. 지금 바로 머리를  수 있어요. 샴푸도 필요하신가요, 아니면 머리만 자르시나요? #person1#: 머리만 자를게요. 오늘 아침에 머리를 감았어요. #person2#: 알겠습니다. 제가 조수에게 머리를 적셔달라고 할게요. 그럼 제가 잘라드릴 수 있어요. 저쪽으로 가주세요. 오늘 어떤 스타일로 머리를 자르시겠어요? #person1#: 음, 마지막으로 머리를 잘랐던 게  전이라서 지금은 꽤 길어요. 하지만 같은 스타일로 하고 싶어요. #person2#: 위쪽은 조금  두고, 뒷부분과 옆면은 좀 더  게 어떨까요? 요즘엔 그게 더 유행이에요. #person1#: 좋아요. 전문가의 의견을 듣는 게 좋죠. 추천해주셔서 감사해요. #person2#: 그럼  위쪽까지 옆머리를 잘라드릴게요. 괜찮으세요? #person1#: 좋아요. #person2#: 그리고 보통 이쪽으로 머리를 나누시나요? #person1#: 네. #person2#: 알겠습니다, 제가 어떻게 해야 할지 알겠어요. 근데 머리가 좀 건조한 것 같아요. 그리고 갈라진 끝이 보이네요. #person1#: 네, 제 머리가 좀 얇아요. 가족들 모두 머리가 얇아요. #person2#: 문제는 갈라진 끝이에요. 그게 머리를 더 푸석하게 보이게 해요. #person1#: 어떻게 해야 할지 모르겠어요. #person2#: 할 수 있는 건 딱 하나 있어요. 즉,  후에 머리를 너무 오래 드라이하시지 마세요. 자연스럽게 말리는 게 머리에 더 좋아요. 그러면 갈라진 끝이 생기지 않아요. #person1#: 여기서 컨디셔너도 팔아요? #person2#: 물론이죠. 제가 추천해드릴 수 있는 것이 있어요. #person1#: 좋아요. 한 번 사용해보고 싶어요. 제 머리가 지금 좋아 보이지 않아요. 너무 약해요. #person2#: 문제는 갈라진 끝이에요.","#person1#이 머리를 자르러 왔고, #person2#가 #person1#을 서비스합니다. #person2#는 #person1#의 머리에 갈라진 끝이 문제라고 말하고 해결책을 제시하지만, #person1#은 계속해서 머리가 약하다고 생각하고 #person2#에게 컨디셔너를 사고 싶어합니다.",머리 자르기
train_8813,"#person1#: 요즘 제가 느끼기에 회사의 사기가   수준인 것 같습니다. 귀사는 제 사업을 다시 궤도에  수 있도록 어떻게 도와주실 수 있나요? #person2#: 전화 잘 주셨습니다. 당사의 주요 업무는 귀사와 같은 회사를 위한 대화형  자원 워크샵을 만들고, 진행하고, 맞춤화하는 것입니다. #person1#: 직원들이  이루어 일하는데 어려움을  있는 것 같습니다. 서비스, 영업, 리더십 면에서 심각한 공백은 말할 것도 없습니다. #person2#: 우리가 알고 있듯이 캔에서는 아무것도 나오지 않습니다. 저희는 귀사의 특정 요구에  워크샵을 맞춤화한 수년간의 경험을 가지고 있습니다. 우리는 귀하의 문제 영역을 조사하여 귀하의 직원을 고용할 수 있습니다. #person1#: 정말로 안도감이 듭니다! 제 사업을 다시 궤도에  방법이 없다고 생각하기 시작했습니다. #person2#: 그것이 저희가 여기 있는 이유입니다, 귀하가 필요로 할  필요한 방식으로 필요한  자원 도움을 제공하기 위해서 말이죠.",#person1#은 회사의 사기가   수준이고 직원들이 팀으로서 일하는 데 어려움을  있기 때문에  부서에 전화를 합니다. #person2#는 전화를 받고 해결할 것을 약속합니다.,인사 상담
train_8814,"#person1#: 아이스크림이 어디에 있는지 보여주실 수 있나요? #person2#: 매장 끝까지 가시면 됩니다. 그리고 오른쪽에 있을 거예요. 우리는 모든 아이스크림과 냉동식품을  냉장고에 보관하고 있습니다. #person1#: 여기 처음 왔어요. #person2#: 우리의 모든 통로들이 번호로 분류되어 있고, 천장에 표시된 표지판에 의해 분류되어 있다는 것을 알아두세요. 그것이 도움이 될 수 있습니다. #person1#: 물어봐서 다행이네요. 그럼 이곳이 6번 통로인데, 여기서 모든 통조림 과일과 채소를 찾을 수 있겠군요. #person2#: 맞습니다.",#person2#는 #person1#에게 아이스크림 가게로 가는 길을 안내합니다.,길 묻기
train_8815,"#person1#: 자넷, 너의  준비는 어떻게 진행되고 있니? #person2#: 이상적인 직장을 찾았어. 나는  회사에서 일하고 있어. #person1#: 진심이야? 너 대학에서 네 년 동안 수학을 공부했는데, 이제는 수작업으로 일하는 직장을 가졌다니! #person2#:  작업은  지식과 창의성이 필요해. 나는 이 일을 사랑해. #person1#: 그렇게 보이긴 해. 하지만 너가 그 분야에서 경험이 있다는 건 몰랐어. #person2#: 나도 그런 경험이 없었지만,  과정을 지원했고, 수학을 공부했던 것과 좋은 마음가짐을 가지고 있어서 지원이 받아들여졌어. #person1#: 축하해! 너는 정말로 좋은 마음가짐을 가지고 있어.","#person1#은 자넷이  회사에서 일하고 있다는 사실에 놀랍니다. 자넷은 #person1#에게 이 일이  지식과 창의성을 요구하며, 그녀가 좋은 마음가짐을 가지고 있기 때문에 이 일을 사랑한다고 말합니다.",직업에 대한 이야기
train_8816,"#person1#: 우리가 어디서 3%의 이자로 돈을 빌릴 수 있을까요? #person2#: 은행에서 빌릴 수 있습니다, 대략적인 이자율은  정도 될 것입니다. 법인세가 30%라고 가정하면, 우리는 이 중 50%만 지불하게 됩니다. 아직 인플레이션을 고려해야 합니다. #person1#: 그것에 대해선 2%를 더  수 있습니다. #person2#: 우리는 우리가 할 수 있는 만큼 많이 빌릴 수 있습니다. #person1#: 그렇지 않습니다, 우리가 너무 많은 부채를 짊어지면, 주식이 떨어질 가능성이 있습니다. #person2#: 그렇다면 우리는 안전하게 대출 자본금을 얼마나  수 있을까요? #person1#: 그 질문에 대해 알려드리고 싶습니다. 일주일 안에 답변을 드리겠습니다.",#person1#과 #person2#는 돈을 빌릴 때의 이자율과 대출 자본에 대해 논의합니다.,돈 빌리기
train_8817,"#person1#: 당신의 나라의 투자 환경에 대해 어떤 것을 말해줄 수 있나요? #person2#: 우리 나라는  무역 국가입니다. 주로 농업을 기반으로  뒤쳐진 나라였지만, 이제는 확장하는 경제를 가진 현대적이고 고도로 산업화된 국가로 발전했습니다.  병행하여 외국과의 무역 의존도가 증가했습니다. 증가하는 생산량은 원자재, 반제품, 자본재에 대한 더 큰 필요성을 만들어냅니다. 따라서 많은 분야에서 우리 나라는 다른 국가들의 수출업자들에게 중요하고 성장하는 시장입니다. 하지만 이것이 우리 나라가 쉬운 시장이라는 의미는 아닙니다. 왜냐하면 우리의 자유로운  정책과 시장의 높은  때문에 경쟁이 치열하기 때문입니다. #person1#: 가격은 어떻게 되나요? #person2#:  요인은 수출업자들이 산업화된 국가에서 제품을 판매하려고 할 때 유용한 도구가 될 수 있습니다. 물론, 해외에서 상품을 판매하는 것은 가격의 문제만은 아닙니다. 디자인, 상품의 품질, 판매 조건,  및 보험과 같은 다른 중요한 요인들도 있습니다.",#person2#는 #person1#에게 #person2#의 나라의 투자 환경과 가격에 대해 설명합니다.,해당 국가의 투자 환경
train_8818,"#person1#: 다른 사이즈로 같은 거 있나요? 이 바지가 제게는 너무 길어요. #person2#: 잠시만요. 네, 여기 있습니다. #person1#: 이 바지는  줄어들까요? #person2#: 아니요, 줄어들지 않습니다. 이 바지는 줄어들지 않는 소재로 만들어졌습니다. #person1#: 좋네요. 제가 사겠습니다.","#person2#는 #person1#에게 더 짧은 바지를 꺼내주고, 그 바지가 줄어들지 않는다고 말해줍니다. #person1#은 만족하고 그 바지를 사기로 결정합니다.",바지 구매
train_8819,"#person1#: 오, 우리 어디 가는 거야? #person2#:  보여주고 싶은 게 있어. #person1#: 알겠는데, 그게 뭔데? #person2#: 농장이야. 이 길을 따라가면 바로 있어. 작은 곳이지만, 적어도 우리만의 것이 될 수 있을 거야. #person1#: 농장? 우리가 농장을 어떻게 살 수 있어? #person2#: 그리 크지 않아, 단지 40에이커밖에 안 돼. 지금 당장 많은 돈을 내지 않아도 돼. #person1#: 그 곳에 집이 있어? #person2#: 작은 집이 하나 있어, 침실이 두 개인데, 조금 수리가 필요해. 나 혼자서 할 수 있을 거야. #person1#: 좋아. 부엌 정원을 만들 공간은 충분한가? #person2#: 집 주변에 약 반 에이커 정도의 공간이 있어. 충분한 공간이야. #person1#: 그럼 우리 자신의 신선한 채소를 재배할 수 있겠네. 그리고 몇    수 있겠지? #person2#: 그래, 그리고 우리 자신의 음식을 많이 재배할 수 있을 거야. #person1#: 만약 이 곳을 사게 된다면, 무엇을 재배하려고 생각하고 있어? #person2#: 음, 사실 이 곳은 옥수수를 재배하기에는 너무 작아. 우리가 감자를 재배해보려고 생각했어. #person1#: 감자? 그건 일이 많아. #person2#: 우리는 힘든 일에 익숙하지 않아? #person1#: 그래, 익숙하지, 하지만 돈. 시작하기에 충분한 돈이 있을까?  같아. #person2#: 우리가 충분히 저축한 것 같아. 농장에 조금 내고, 트랙터에도 몇 달러를 쓸 수 있을 거야.",#person2#는 #person1#을 사려는 작은 농장으로 데려가고 농장의 세부 사항에 대해 이야기한다. 그들은 식물을  위한 계획을 세우기 시작한다.,농장 매입
train_8820,"#person1#: 안녕, 메리야. 우리  이후로 서로 본 적이 없었네. 어디 있었어? #person2#:  호주에 있었어. 아직도 거기 살아? #person1#: 아니, 우리 방금 새 집으로 이사했어. #person2#: 정말? 축하해. #person1#: 고마워, 그리고 우리는 새 텔레비전을 사려고 해. #person2#: 어떤 종류의 텔레비전을 사려고 해? #person1#: 물론  tv지만, 크기는 잘 모르겠어. 아마도 우리는 더 큰 걸 사야 할 것 같아. 만약 작은 걸 사면, 몇 년 후에 더 큰 걸로 바꿔야 할 수도 있어. 그럼 돈이 낭비될 테니까. 너의 의견은 어때? #person2#: 내 생각에는,  너무 큰 걸 사야 할 필요는 없다고 생각해. #person1#: 이유가 있어? #person2#: 그래. 내가 알기론, 너의 거실은 그렇게 크지 않아. 아주 큰 tv를 넣으면 눈에 해로울 수 있고, 작은 크기의 tv에도 좋은 프로그램이 나올 수 있어. #person1#: 음, 그게 맞는 말이야. 생각해 볼게. #person2#: 가격이 곧  수도 있으니 빠르게 결정하는 게 좋을 것 같아.",#person1#은 메리에게 새 텔레비전을 사고 싶지만 크기에 대해 확신이 없다고 말한다. 메리는 새 집의 공간이 제한적이기 때문에 작은 것을 사는 것을 제안한다.,새 TV 선택
train_8821,"#person1#: 택시요! 아, 멈춰주셔서 감사합니다. #person2#: 어디로 가시겠어요? #person1#: 저, 국립미술관으로 가려고 하는데... #person2#: 그럼요, 문제 없습니다. #person1#: 저기요, 거기까지 가는데 얼마나 걸리나요? #person2#: 그건 교통 상황에 따라 다르지만, 30분 이상은 걸리지 않을 거예요. #person1#: 그런데, 미술관이 언제 문을 닫나요? #person2#: 음, 대충 여섯 시쯤이 아닐까 싶네요. #person1#: 지금 몇 시인가요? #person2#: 네, 지금 네 시 반입니다. #person1#: 감사합니다. #person2#: 이 도시에 처음 오신 거죠? #person1#: 네. 시내에 저렴한 가격에 식사를 제공하는 맛집을 알고 계십니까? #person2#: 음... 그럼요, 멕시칸 레스토랑인  파히타'가 있어요. 다른 곳보다는 비싸지만 서비스가 더 좋아요. #person1#: 좋네요! 미술관에서 거기로 어떻게 가나요? #person2#: 그쪽으로 가는 버스가 있어요.",#person1#은 택시를 타고 국립미술관으로 갑니다. #person2#는 #person1#에게 서비스를 제공하고  식당을 추천합니다.,택시 타기
train_8822,"#person1#: 실례합니다만, 적신호를 보지 못하셨나요? #person2#: 아, 저기서 빨간  우회전을 할 수 있다고 생각했습니다. #person1#: 아니요, 그런 것은 아닙니다. 표지판에는 '빨간 불에는  금지'라고 적혀 있습니다. #person2#: 아, 그런 것 같네요. 제가 보지 못했습니다. #person1#: 죄송합니다만,  면허증과 보험증서를 보여주실 수 있으신가요? 저는 당신에게 과태료를 부과해야 합니다. #person2#: 여기 있습니다. #person1#: 여기에 서명해 주세요. 14일 이내에 법원에 항소할 수 있습니다. 이 영수증에는 필요한 모든 정보가 있습니다. 안전 운전해 주세요, 실례합니다. #person2#: 감사합니다, 부인.",#person1#은 '빨간 불에는  금지'라는 표지판이 있는 곳에서 우회전을 한 #person2#에게 과태료를 부과합니다.,과태료 부과
